alert_id,zone_id,zone_name,date,month,temperature_mean,humidity_mean,rainfall,drought_risk,alert_type,severity,message,recommended_action
1326,4,Kairouan,2025-11-16,11,22.0,30,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1327,4,Kairouan,2025-11-17,11,18.1,54,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1328,4,Kairouan,2025-11-19,11,17.1,61,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1329,4,Kairouan,2025-11-20,11,16.1,57,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1330,4,Kairouan,2025-11-21,11,15.8,45,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1331,4,Kairouan,2025-11-22,11,11.7,43,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1332,4,Kairouan,2025-11-23,11,12.2,47,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1333,4,Kairouan,2025-11-24,11,12.8,39,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1334,4,Kairouan,2025-11-25,11,16.7,36,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1335,4,Kairouan,2025-11-26,11,14.1,51,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1336,4,Kairouan,2025-11-27,11,11.5,50,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1337,4,Kairouan,2025-11-28,11,11.9,58,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1338,4,Kairouan,2025-11-29,11,13.9,56,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1339,4,Kairouan,2025-11-30,11,11.1,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1340,4,Kairouan,2025-12-01,12,10.8,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1341,4,Kairouan,2025-12-02,12,11.2,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1342,4,Kairouan,2025-12-03,12,13.0,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1343,4,Kairouan,2025-12-05,12,13.5,53,0.5,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1344,4,Kairouan,2025-12-06,12,14.2,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1345,4,Kairouan,2025-12-07,12,15.6,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1346,4,Kairouan,2025-12-08,12,15.8,65,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1347,4,Kairouan,2025-12-09,12,14.4,71,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1348,4,Kairouan,2025-12-10,12,13.1,82,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1349,4,Kairouan,2025-12-11,12,12.6,86,0.0,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
1350,4,Kairouan,2025-12-11,12,12.6,86,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1351,4,Kairouan,2025-12-12,12,12.7,89,1.5,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
1352,4,Kairouan,2025-12-13,12,13.6,85,1.9,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
1353,4,Kairouan,2025-12-14,12,14.5,81,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1354,4,Kairouan,2025-12-15,12,15.1,92,2.0,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
1355,4,Kairouan,2025-12-16,12,16.1,79,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1356,4,Kairouan,2025-12-17,12,14.6,86,0.3,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
1357,4,Kairouan,2025-12-17,12,14.6,86,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1358,4,Kairouan,2025-12-18,12,16.6,86,1.4,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
1359,4,Kairouan,2025-12-19,12,14.9,93,17.1,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
1360,4,Kairouan,2025-12-20,12,13.8,85,0.6,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
1361,4,Kairouan,2025-12-21,12,13.3,86,0.2,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
1362,4,Kairouan,2025-12-21,12,13.3,86,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1363,4,Kairouan,2025-12-22,12,13.5,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1364,4,Kairouan,2025-12-23,12,11.7,63,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1365,4,Kairouan,2025-12-24,12,11.5,59,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1366,4,Kairouan,2025-12-25,12,13.1,58,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1367,4,Kairouan,2025-12-27,12,12.8,84,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1368,4,Kairouan,2025-12-28,12,11.2,80,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1369,4,Kairouan,2025-12-29,12,11.0,75,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1370,4,Kairouan,2025-12-30,12,10.6,71,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1371,4,Kairouan,2025-12-31,12,11.4,72,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1372,5,Gabes,2025-01-01,1,14.4,72,0.5,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1373,5,Gabes,2025-01-03,1,13.2,87,10.5,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
1374,5,Gabes,2025-01-04,1,12.3,75,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1375,5,Gabes,2025-01-05,1,12.6,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1376,5,Gabes,2025-01-06,1,13.9,69,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1377,5,Gabes,2025-01-07,1,12.8,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1378,5,Gabes,2025-01-08,1,12.2,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1379,5,Gabes,2025-01-10,1,13.1,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1380,5,Gabes,2025-01-11,1,13.5,47,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1381,5,Gabes,2025-01-15,1,11.0,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1382,5,Gabes,2025-01-18,1,10.7,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1383,5,Gabes,2025-01-19,1,11.3,60,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1384,5,Gabes,2025-01-20,1,11.3,71,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1385,5,Gabes,2025-01-21,1,11.7,59,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1386,5,Gabes,2025-01-22,1,14.0,47,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1387,5,Gabes,2025-01-23,1,14.5,44,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1388,5,Gabes,2025-01-24,1,14.9,44,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1389,5,Gabes,2025-01-25,1,13.8,56,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1390,5,Gabes,2025-01-26,1,15.6,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1391,5,Gabes,2025-01-27,1,15.4,58,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1392,5,Gabes,2025-01-28,1,17.2,46,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1393,5,Gabes,2025-01-30,1,13.6,43,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1394,5,Gabes,2025-01-31,1,12.3,64,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1395,5,Gabes,2025-02-01,2,14.2,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1396,5,Gabes,2025-02-02,2,13.1,61,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1397,5,Gabes,2025-02-03,2,12.8,47,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1398,5,Gabes,2025-02-04,2,13.2,60,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1399,5,Gabes,2025-02-05,2,12.6,82,0.5,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1400,5,Gabes,2025-02-06,2,12.4,84,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1401,5,Gabes,2025-02-07,2,12.7,89,9.6,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
1402,5,Gabes,2025-02-08,2,12.7,75,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1403,5,Gabes,2025-02-09,2,11.9,71,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1404,5,Gabes,2025-02-10,2,11.7,73,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1405,5,Gabes,2025-02-11,2,11.9,83,0.4,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1406,5,Gabes,2025-02-12,2,12.6,75,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1407,5,Gabes,2025-02-13,2,12.8,81,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1408,5,Gabes,2025-02-14,2,13.7,72,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1409,5,Gabes,2025-02-15,2,14.5,64,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1410,5,Gabes,2025-02-16,2,13.6,69,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1411,5,Gabes,2025-02-17,2,14.0,68,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1412,5,Gabes,2025-02-18,2,14.1,80,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1413,5,Gabes,2025-02-19,2,12.6,86,0.0,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
1414,5,Gabes,2025-02-19,2,12.6,86,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1415,5,Gabes,2025-02-20,2,15.4,80,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1416,5,Gabes,2025-02-22,2,13.9,75,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1417,5,Gabes,2025-02-23,2,12.7,79,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1418,5,Gabes,2025-02-24,2,14.2,71,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1419,5,Gabes,2025-02-25,2,14.9,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1420,5,Gabes,2025-02-26,2,16.0,46,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1421,5,Gabes,2025-02-27,2,13.8,56,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1422,5,Gabes,2025-02-28,2,15.3,46,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1423,5,Gabes,2025-03-01,3,17.3,47,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1424,5,Gabes,2025-03-02,3,17.6,63,0.5,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1425,5,Gabes,2025-03-04,3,16.1,80,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1426,5,Gabes,2025-03-05,3,16.0,75,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1427,5,Gabes,2025-03-07,3,17.6,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1428,5,Gabes,2025-03-08,3,16.1,77,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1429,5,Gabes,2025-03-09,3,20.5,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1430,5,Gabes,2025-03-10,3,25.7,24,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1431,5,Gabes,2025-03-11,3,19.4,59,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1432,5,Gabes,2025-03-12,3,21.5,43,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1433,5,Gabes,2025-03-13,3,22.1,35,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1434,5,Gabes,2025-03-14,3,28.5,15,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1435,5,Gabes,2025-03-15,3,25.1,20,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1436,5,Gabes,2025-03-16,3,17.6,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1437,5,Gabes,2025-03-17,3,19.0,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1438,5,Gabes,2025-03-18,3,18.4,55,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1439,5,Gabes,2025-03-19,3,17.9,83,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1440,5,Gabes,2025-03-20,3,17.6,76,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1441,5,Gabes,2025-03-21,3,19.2,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1442,5,Gabes,2025-03-22,3,21.6,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1443,5,Gabes,2025-03-23,3,21.9,53,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1444,5,Gabes,2025-03-24,3,18.5,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1445,5,Gabes,2025-03-27,3,15.4,58,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1446,5,Gabes,2025-03-28,3,16.7,43,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1447,5,Gabes,2025-03-29,3,18.1,55,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1448,5,Gabes,2025-03-31,3,17.1,50,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1449,5,Gabes,2025-04-01,4,17.2,42,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1450,5,Gabes,2025-04-02,4,16.5,62,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1451,5,Gabes,2025-04-03,4,17.6,76,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1452,5,Gabes,2025-04-04,4,17.9,76,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1453,5,Gabes,2025-04-05,4,17.1,81,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1454,5,Gabes,2025-04-06,4,17.8,77,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1455,5,Gabes,2025-04-08,4,17.2,63,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1456,5,Gabes,2025-04-09,4,21.0,36,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1457,5,Gabes,2025-04-10,4,24.0,29,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1458,5,Gabes,2025-04-11,4,18.7,74,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1459,5,Gabes,2025-04-12,4,22.1,60,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1460,5,Gabes,2025-04-13,4,23.6,49,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1461,5,Gabes,2025-04-15,4,20.3,71,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1462,5,Gabes,2025-04-16,4,19.6,65,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1463,5,Gabes,2025-04-17,4,18.4,31,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1464,5,Gabes,2025-04-18,4,19.6,37,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1465,5,Gabes,2025-04-19,4,20.6,45,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1466,5,Gabes,2025-04-20,4,19.7,72,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1467,5,Gabes,2025-04-22,4,18.0,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1468,5,Gabes,2025-04-24,4,20.6,58,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1469,5,Gabes,2025-04-25,4,20.9,62,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1470,5,Gabes,2025-04-26,4,20.4,60,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1471,5,Gabes,2025-04-27,4,19.0,74,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1472,5,Gabes,2025-04-28,4,18.8,71,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1473,5,Gabes,2025-04-30,4,18.6,72,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1474,5,Gabes,2025-05-01,5,21.2,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1475,5,Gabes,2025-05-02,5,23.4,34,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1476,5,Gabes,2025-05-03,5,22.7,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1477,5,Gabes,2025-05-04,5,23.4,50,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1478,5,Gabes,2025-05-05,5,23.1,61,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1479,5,Gabes,2025-05-06,5,20.9,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1480,5,Gabes,2025-05-07,5,21.1,72,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1481,5,Gabes,2025-05-08,5,20.7,77,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1482,5,Gabes,2025-05-09,5,21.2,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1483,5,Gabes,2025-05-10,5,21.7,71,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1484,5,Gabes,2025-05-11,5,25.7,50,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1485,5,Gabes,2025-05-13,5,21.0,76,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1486,5,Gabes,2025-05-14,5,20.7,77,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1487,5,Gabes,2025-05-17,5,21.9,63,0.4,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1488,5,Gabes,2025-05-18,5,25.2,43,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1489,5,Gabes,2025-05-19,5,28.4,34,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1490,5,Gabes,2025-05-20,5,27.5,44,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1491,5,Gabes,2025-05-21,5,22.8,68,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1492,5,Gabes,2025-05-22,5,22.1,73,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1493,5,Gabes,2025-05-23,5,22.3,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1494,5,Gabes,2025-05-24,5,20.1,59,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1495,5,Gabes,2025-05-25,5,21.1,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
