line_id,order_id,product_id,product_name,category,quantity,unit_price,line_total
1206,472,24,Foliar Nutrition Mix,Pesticides,9,101.26,911.34
1207,473,1,NPK Fertilizer 20-20-20,Fertilizers,9,449.96,4049.64
1208,473,18,Palm Tree Fertilizer,Fungicides,3,215.47,646.41
1209,473,28,Soil Moisture Sensor,Fertilizers,2,195.3,390.6
1210,474,18,Palm Tree Fertilizer,Fungicides,12,215.47,2585.64
1211,474,3,Tomato Seeds Premium,Irrigation products,12,89.76,1077.12
1212,474,10,Soil PH Corrector,Fertilizers,12,209.25,2511.0
1213,474,7,Copper Fungicide,Soil treatment,6,109.29,655.74
1214,475,6,Anti-Fungal Treatment,Fertilizers,10,270.94,2709.4
1215,475,8,Drip Irrigation Kit,Irrigation products,5,367.35,1836.75
1216,476,28,Soil Moisture Sensor,Fertilizers,9,195.3,1757.7
1217,477,22,Mildew Protection Spray,Climate-adapted products,2,318.32,636.64
1218,477,3,Tomato Seeds Premium,Irrigation products,4,89.76,359.04
1219,477,9,Water Retention Granules,Pesticides,12,54.31,651.72
1220,478,5,Olive Tree Nutrient Pack,Irrigation products,4,434.59,1738.36
1221,478,22,Mildew Protection Spray,Climate-adapted products,2,318.32,636.64
1222,478,21,Aphid Control Solution,Pesticides,5,122.98,614.9
1223,479,16,Vegetable Root Stimulator,Soil treatment,10,399.05,3990.5
1224,479,15,Citrus Growth Formula,Seeds,11,175.8,1933.8
1225,479,11,Drought Shield Bio,Fungicides,5,99.86,499.3
1226,480,26,Crop Stress Reducer,Climate-adapted products,3,233.62,700.86
1227,480,11,Drought Shield Bio,Fungicides,1,99.86,99.86
1228,480,14,Nitrogen Booster,Soil treatment,6,186.07,1116.42
1229,481,9,Water Retention Granules,Pesticides,11,54.31,597.41
1230,481,27,Irrigation Filter Pack,Fungicides,12,169.8,2037.6
1231,481,12,Humidity Control Spray,Fungicides,6,210.12,1260.72
1232,481,5,Olive Tree Nutrient Pack,Irrigation products,8,434.59,3476.72
1233,482,16,Vegetable Root Stimulator,Soil treatment,3,399.05,1197.15
1234,482,18,Palm Tree Fertilizer,Fungicides,11,215.47,2370.17
1235,482,4,Wheat Seeds Resistant,Seeds,10,222.64,2226.4
1236,483,29,Climate Smart Pack,Seeds,4,88.41,353.64
1237,483,18,Palm Tree Fertilizer,Fungicides,5,215.47,1077.35
1238,484,27,Irrigation Filter Pack,Fungicides,10,169.8,1698.0
1239,485,30,Bio Stimulant Plus,Climate-adapted products,9,201.87,1816.83
1240,485,2,Organic Compost Mix,Soil treatment,5,42.11,210.55
1241,486,12,Humidity Control Spray,Fungicides,4,210.12,840.48
1242,486,13,Potassium Booster,Fertilizers,10,143.54,1435.4
1243,487,13,Potassium Booster,Fertilizers,6,143.54,861.24
1244,488,25,Micro Elements Pack,Fertilizers,3,439.08,1317.24
1245,488,17,Cereal Yield Enhancer,Soil treatment,8,197.73,1581.84
1246,489,24,Foliar Nutrition Mix,Pesticides,6,101.26,607.56
1247,489,16,Vegetable Root Stimulator,Soil treatment,1,399.05,399.05
1248,490,12,Humidity Control Spray,Fungicides,11,210.12,2311.32
1249,490,8,Drip Irrigation Kit,Irrigation products,4,367.35,1469.4
1250,490,2,Organic Compost Mix,Soil treatment,9,42.11,378.99
1251,491,29,Climate Smart Pack,Seeds,2,88.41,176.82
1252,491,2,Organic Compost Mix,Soil treatment,12,42.11,505.32
1253,491,21,Aphid Control Solution,Pesticides,9,122.98,1106.82
1254,491,11,Drought Shield Bio,Fungicides,11,99.86,1098.46
1255,492,13,Potassium Booster,Fertilizers,7,143.54,1004.78
1256,492,21,Aphid Control Solution,Pesticides,6,122.98,737.88
1257,493,17,Cereal Yield Enhancer,Soil treatment,5,197.73,988.65
1258,494,27,Irrigation Filter Pack,Fungicides,8,169.8,1358.4
1259,494,28,Soil Moisture Sensor,Fertilizers,8,195.3,1562.4
1260,494,12,Humidity Control Spray,Fungicides,10,210.12,2101.2
1261,495,6,Anti-Fungal Treatment,Fertilizers,11,270.94,2980.34
1262,495,8,Drip Irrigation Kit,Irrigation products,5,367.35,1836.75
1263,495,3,Tomato Seeds Premium,Irrigation products,4,89.76,359.04
1264,495,17,Cereal Yield Enhancer,Soil treatment,3,197.73,593.19
1265,496,22,Mildew Protection Spray,Climate-adapted products,4,318.32,1273.28
1266,497,22,Mildew Protection Spray,Climate-adapted products,3,318.32,954.96
1267,497,16,Vegetable Root Stimulator,Soil treatment,11,399.05,4389.55
1268,497,7,Copper Fungicide,Soil treatment,7,109.29,765.03
1269,497,19,Salinity Control Product,Soil treatment,1,128.4,128.4
1270,498,5,Olive Tree Nutrient Pack,Irrigation products,9,434.59,3911.31
1271,498,21,Aphid Control Solution,Pesticides,1,122.98,122.98
1272,499,30,Bio Stimulant Plus,Climate-adapted products,7,201.87,1413.09
1273,499,6,Anti-Fungal Treatment,Fertilizers,10,270.94,2709.4
1274,499,17,Cereal Yield Enhancer,Soil treatment,10,197.73,1977.3
1275,500,7,Copper Fungicide,Soil treatment,8,109.29,874.32
1276,501,8,Drip Irrigation Kit,Irrigation products,7,367.35,2571.45
1277,501,27,Irrigation Filter Pack,Fungicides,10,169.8,1698.0
1278,502,20,Greenhouse Pest Control,Fungicides,9,448.57,4037.13
1279,502,22,Mildew Protection Spray,Climate-adapted products,5,318.32,1591.6
1280,503,20,Greenhouse Pest Control,Fungicides,7,448.57,3139.99
1281,503,19,Salinity Control Product,Soil treatment,7,128.4,898.8
1282,503,3,Tomato Seeds Premium,Irrigation products,3,89.76,269.28
1283,503,8,Drip Irrigation Kit,Irrigation products,2,367.35,734.7
1284,504,27,Irrigation Filter Pack,Fungicides,3,169.8,509.4
1285,504,5,Olive Tree Nutrient Pack,Irrigation products,8,434.59,3476.72
1286,504,20,Greenhouse Pest Control,Fungicides,10,448.57,4485.7
1287,504,4,Wheat Seeds Resistant,Seeds,10,222.64,2226.4
1288,505,3,Tomato Seeds Premium,Irrigation products,8,89.76,718.08
1289,506,29,Climate Smart Pack,Seeds,11,88.41,972.51
1290,507,23,Seed Germination Booster,Irrigation products,9,440.06,3960.54
1291,508,26,Crop Stress Reducer,Climate-adapted products,10,233.62,2336.2
1292,508,25,Micro Elements Pack,Fertilizers,12,439.08,5268.96
1293,508,13,Potassium Booster,Fertilizers,12,143.54,1722.48
1294,508,12,Humidity Control Spray,Fungicides,10,210.12,2101.2
1295,509,25,Micro Elements Pack,Fertilizers,2,439.08,878.16
1296,509,8,Drip Irrigation Kit,Irrigation products,5,367.35,1836.75
1297,509,30,Bio Stimulant Plus,Climate-adapted products,10,201.87,2018.7
1298,509,28,Soil Moisture Sensor,Fertilizers,9,195.3,1757.7
1299,510,19,Salinity Control Product,Soil treatment,9,128.4,1155.6
1300,511,23,Seed Germination Booster,Irrigation products,6,440.06,2640.36
1301,511,26,Crop Stress Reducer,Climate-adapted products,7,233.62,1635.34
1302,512,9,Water Retention Granules,Pesticides,7,54.31,380.17
1303,512,28,Soil Moisture Sensor,Fertilizers,10,195.3,1953.0
1304,512,18,Palm Tree Fertilizer,Fungicides,6,215.47,1292.82
1305,513,25,Micro Elements Pack,Fertilizers,9,439.08,3951.72
1306,513,7,Copper Fungicide,Soil treatment,8,109.29,874.32
1307,513,14,Nitrogen Booster,Soil treatment,3,186.07,558.21
1308,513,18,Palm Tree Fertilizer,Fungicides,6,215.47,1292.82
1309,514,19,Salinity Control Product,Soil treatment,12,128.4,1540.8
1310,514,12,Humidity Control Spray,Fungicides,7,210.12,1470.84
1311,514,25,Micro Elements Pack,Fertilizers,12,439.08,5268.96
1312,515,15,Citrus Growth Formula,Seeds,12,175.8,2109.6
1313,515,26,Crop Stress Reducer,Climate-adapted products,3,233.62,700.86
1314,516,26,Crop Stress Reducer,Climate-adapted products,12,233.62,2803.44
1315,516,18,Palm Tree Fertilizer,Fungicides,11,215.47,2370.17
1316,516,20,Greenhouse Pest Control,Fungicides,12,448.57,5382.84
1317,517,26,Crop Stress Reducer,Climate-adapted products,2,233.62,467.24
1318,518,3,Tomato Seeds Premium,Irrigation products,2,89.76,179.52
1319,518,9,Water Retention Granules,Pesticides,10,54.31,543.1
1320,518,8,Drip Irrigation Kit,Irrigation products,1,367.35,367.35
1321,518,12,Humidity Control Spray,Fungicides,12,210.12,2521.44
1322,519,23,Seed Germination Booster,Irrigation products,3,440.06,1320.18
1323,519,20,Greenhouse Pest Control,Fungicides,11,448.57,4934.27
1324,519,2,Organic Compost Mix,Soil treatment,8,42.11,336.88
1325,520,7,Copper Fungicide,Soil treatment,10,109.29,1092.9
1326,520,2,Organic Compost Mix,Soil treatment,9,42.11,378.99
1327,520,26,Crop Stress Reducer,Climate-adapted products,9,233.62,2102.58
1328,521,12,Humidity Control Spray,Fungicides,4,210.12,840.48
1329,522,25,Micro Elements Pack,Fertilizers,11,439.08,4829.88
1330,522,13,Potassium Booster,Fertilizers,7,143.54,1004.78
1331,522,12,Humidity Control Spray,Fungicides,7,210.12,1470.84
1332,523,30,Bio Stimulant Plus,Climate-adapted products,2,201.87,403.74
1333,524,12,Humidity Control Spray,Fungicides,4,210.12,840.48
1334,524,27,Irrigation Filter Pack,Fungicides,10,169.8,1698.0
1335,524,9,Water Retention Granules,Pesticides,4,54.31,217.24
1336,525,6,Anti-Fungal Treatment,Fertilizers,2,270.94,541.88
1337,525,14,Nitrogen Booster,Soil treatment,9,186.07,1674.63
1338,525,17,Cereal Yield Enhancer,Soil treatment,2,197.73,395.46
1339,526,26,Crop Stress Reducer,Climate-adapted products,9,233.62,2102.58
1340,527,23,Seed Germination Booster,Irrigation products,10,440.06,4400.6
1341,527,15,Citrus Growth Formula,Seeds,8,175.8,1406.4
1342,527,13,Potassium Booster,Fertilizers,4,143.54,574.16
1343,528,16,Vegetable Root Stimulator,Soil treatment,2,399.05,798.1
1344,529,22,Mildew Protection Spray,Climate-adapted products,4,318.32,1273.28
1345,529,23,Seed Germination Booster,Irrigation products,6,440.06,2640.36
1346,530,23,Seed Germination Booster,Irrigation products,5,440.06,2200.3
1347,531,3,Tomato Seeds Premium,Irrigation products,3,89.76,269.28
1348,531,18,Palm Tree Fertilizer,Fungicides,8,215.47,1723.76
1349,531,30,Bio Stimulant Plus,Climate-adapted products,6,201.87,1211.22
1350,532,6,Anti-Fungal Treatment,Fertilizers,4,270.94,1083.76
1351,532,24,Foliar Nutrition Mix,Pesticides,8,101.26,810.08
1352,532,22,Mildew Protection Spray,Climate-adapted products,12,318.32,3819.84
1353,533,7,Copper Fungicide,Soil treatment,4,109.29,437.16
1354,533,8,Drip Irrigation Kit,Irrigation products,10,367.35,3673.5
1355,533,27,Irrigation Filter Pack,Fungicides,6,169.8,1018.8
1356,534,22,Mildew Protection Spray,Climate-adapted products,11,318.32,3501.52
1357,535,28,Soil Moisture Sensor,Fertilizers,8,195.3,1562.4
1358,536,16,Vegetable Root Stimulator,Soil treatment,9,399.05,3591.45
1359,536,6,Anti-Fungal Treatment,Fertilizers,5,270.94,1354.7
1360,536,25,Micro Elements Pack,Fertilizers,7,439.08,3073.56
1361,537,16,Vegetable Root Stimulator,Soil treatment,6,399.05,2394.3
1362,537,18,Palm Tree Fertilizer,Fungicides,7,215.47,1508.29
1363,537,2,Organic Compost Mix,Soil treatment,11,42.11,463.21
1364,537,17,Cereal Yield Enhancer,Soil treatment,3,197.73,593.19
1365,538,11,Drought Shield Bio,Fungicides,4,99.86,399.44
1366,538,23,Seed Germination Booster,Irrigation products,7,440.06,3080.42
1367,538,1,NPK Fertilizer 20-20-20,Fertilizers,10,449.96,4499.6
1368,538,22,Mildew Protection Spray,Climate-adapted products,2,318.32,636.64
1369,539,6,Anti-Fungal Treatment,Fertilizers,4,270.94,1083.76
1370,539,18,Palm Tree Fertilizer,Fungicides,5,215.47,1077.35
1371,539,9,Water Retention Granules,Pesticides,8,54.31,434.48
1372,540,14,Nitrogen Booster,Soil treatment,6,186.07,1116.42
1373,540,7,Copper Fungicide,Soil treatment,6,109.29,655.74
1374,540,23,Seed Germination Booster,Irrigation products,7,440.06,3080.42
1375,540,25,Micro Elements Pack,Fertilizers,5,439.08,2195.4
1376,541,27,Irrigation Filter Pack,Fungicides,12,169.8,2037.6
1377,541,4,Wheat Seeds Resistant,Seeds,5,222.64,1113.2
1378,542,7,Copper Fungicide,Soil treatment,3,109.29,327.87
1379,542,5,Olive Tree Nutrient Pack,Irrigation products,8,434.59,3476.72
1380,542,26,Crop Stress Reducer,Climate-adapted products,1,233.62,233.62
1381,542,24,Foliar Nutrition Mix,Pesticides,3,101.26,303.78
1382,543,26,Crop Stress Reducer,Climate-adapted products,5,233.62,1168.1
1383,543,16,Vegetable Root Stimulator,Soil treatment,9,399.05,3591.45
1384,543,10,Soil PH Corrector,Fertilizers,10,209.25,2092.5
1385,544,2,Organic Compost Mix,Soil treatment,5,42.11,210.55
1386,544,7,Copper Fungicide,Soil treatment,8,109.29,874.32
1387,545,12,Humidity Control Spray,Fungicides,5,210.12,1050.6
1388,545,18,Palm Tree Fertilizer,Fungicides,6,215.47,1292.82
1389,545,30,Bio Stimulant Plus,Climate-adapted products,1,201.87,201.87
1390,546,19,Salinity Control Product,Soil treatment,11,128.4,1412.4
1391,546,21,Aphid Control Solution,Pesticides,9,122.98,1106.82
1392,547,25,Micro Elements Pack,Fertilizers,2,439.08,878.16
1393,547,24,Foliar Nutrition Mix,Pesticides,7,101.26,708.82
1394,547,15,Citrus Growth Formula,Seeds,10,175.8,1758.0
1395,547,29,Climate Smart Pack,Seeds,5,88.41,442.05
1396,548,21,Aphid Control Solution,Pesticides,6,122.98,737.88
1397,548,26,Crop Stress Reducer,Climate-adapted products,7,233.62,1635.34
1398,549,3,Tomato Seeds Premium,Irrigation products,3,89.76,269.28
1399,550,23,Seed Germination Booster,Irrigation products,11,440.06,4840.66
1400,550,9,Water Retention Granules,Pesticides,7,54.31,380.17
1401,550,20,Greenhouse Pest Control,Fungicides,5,448.57,2242.85
1402,551,14,Nitrogen Booster,Soil treatment,3,186.07,558.21
1403,551,6,Anti-Fungal Treatment,Fertilizers,12,270.94,3251.28
1404,551,28,Soil Moisture Sensor,Fertilizers,4,195.3,781.2
1405,551,1,NPK Fertilizer 20-20-20,Fertilizers,11,449.96,4949.56
1406,552,6,Anti-Fungal Treatment,Fertilizers,2,270.94,541.88
1407,552,13,Potassium Booster,Fertilizers,2,143.54,287.08
1408,553,25,Micro Elements Pack,Fertilizers,7,439.08,3073.56
1409,554,3,Tomato Seeds Premium,Irrigation products,7,89.76,628.32
1410,554,21,Aphid Control Solution,Pesticides,5,122.98,614.9
1411,555,21,Aphid Control Solution,Pesticides,3,122.98,368.94
1412,555,5,Olive Tree Nutrient Pack,Irrigation products,1,434.59,434.59
1413,555,17,Cereal Yield Enhancer,Soil treatment,1,197.73,197.73
1414,555,27,Irrigation Filter Pack,Fungicides,11,169.8,1867.8
1415,556,28,Soil Moisture Sensor,Fertilizers,9,195.3,1757.7
1416,556,18,Palm Tree Fertilizer,Fungicides,8,215.47,1723.76
1417,556,30,Bio Stimulant Plus,Climate-adapted products,3,201.87,605.61
1418,556,9,Water Retention Granules,Pesticides,12,54.31,651.72
1419,557,21,Aphid Control Solution,Pesticides,7,122.98,860.86
1420,557,24,Foliar Nutrition Mix,Pesticides,9,101.26,911.34
1421,557,29,Climate Smart Pack,Seeds,11,88.41,972.51
1422,557,19,Salinity Control Product,Soil treatment,11,128.4,1412.4
1423,558,18,Palm Tree Fertilizer,Fungicides,8,215.47,1723.76
1424,558,8,Drip Irrigation Kit,Irrigation products,5,367.35,1836.75
1425,558,26,Crop Stress Reducer,Climate-adapted products,6,233.62,1401.72
1426,558,3,Tomato Seeds Premium,Irrigation products,7,89.76,628.32
1427,559,17,Cereal Yield Enhancer,Soil treatment,3,197.73,593.19
1428,560,23,Seed Germination Booster,Irrigation products,8,440.06,3520.48
1429,561,26,Crop Stress Reducer,Climate-adapted products,1,233.62,233.62
1430,561,10,Soil PH Corrector,Fertilizers,9,209.25,1883.25
1431,561,20,Greenhouse Pest Control,Fungicides,6,448.57,2691.42
1432,561,8,Drip Irrigation Kit,Irrigation products,4,367.35,1469.4
1433,562,6,Anti-Fungal Treatment,Fertilizers,12,270.94,3251.28
1434,562,23,Seed Germination Booster,Irrigation products,11,440.06,4840.66
1435,563,14,Nitrogen Booster,Soil treatment,11,186.07,2046.77
1436,564,10,Soil PH Corrector,Fertilizers,9,209.25,1883.25
1437,564,21,Aphid Control Solution,Pesticides,5,122.98,614.9
1438,564,24,Foliar Nutrition Mix,Pesticides,7,101.26,708.82
1439,565,4,Wheat Seeds Resistant,Seeds,10,222.64,2226.4
1440,565,21,Aphid Control Solution,Pesticides,8,122.98,983.84
1441,565,15,Citrus Growth Formula,Seeds,5,175.8,879.0
1442,566,5,Olive Tree Nutrient Pack,Irrigation products,1,434.59,434.59
1443,567,10,Soil PH Corrector,Fertilizers,5,209.25,1046.25
1444,568,3,Tomato Seeds Premium,Irrigation products,1,89.76,89.76
1445,568,5,Olive Tree Nutrient Pack,Irrigation products,8,434.59,3476.72
1446,569,12,Humidity Control Spray,Fungicides,1,210.12,210.12
1447,569,15,Citrus Growth Formula,Seeds,6,175.8,1054.8
1448,569,23,Seed Germination Booster,Irrigation products,2,440.06,880.12
1449,569,26,Crop Stress Reducer,Climate-adapted products,3,233.62,700.86
1450,570,18,Palm Tree Fertilizer,Fungicides,8,215.47,1723.76
1451,571,27,Irrigation Filter Pack,Fungicides,2,169.8,339.6
1452,571,13,Potassium Booster,Fertilizers,12,143.54,1722.48
1453,571,1,NPK Fertilizer 20-20-20,Fertilizers,4,449.96,1799.84
1454,572,7,Copper Fungicide,Soil treatment,8,109.29,874.32
1455,573,16,Vegetable Root Stimulator,Soil treatment,11,399.05,4389.55
1456,573,13,Potassium Booster,Fertilizers,5,143.54,717.7
1457,574,24,Foliar Nutrition Mix,Pesticides,9,101.26,911.34
1458,575,7,Copper Fungicide,Soil treatment,1,109.29,109.29
1459,575,12,Humidity Control Spray,Fungicides,11,210.12,2311.32
1460,575,29,Climate Smart Pack,Seeds,4,88.41,353.64
1461,576,1,NPK Fertilizer 20-20-20,Fertilizers,5,449.96,2249.8
1462,576,6,Anti-Fungal Treatment,Fertilizers,10,270.94,2709.4
1463,576,26,Crop Stress Reducer,Climate-adapted products,2,233.62,467.24
1464,577,19,Salinity Control Product,Soil treatment,12,128.4,1540.8
1465,578,25,Micro Elements Pack,Fertilizers,3,439.08,1317.24
1466,578,3,Tomato Seeds Premium,Irrigation products,8,89.76,718.08
1467,578,8,Drip Irrigation Kit,Irrigation products,2,367.35,734.7
1468,579,2,Organic Compost Mix,Soil treatment,6,42.11,252.66
1469,580,5,Olive Tree Nutrient Pack,Irrigation products,8,434.59,3476.72
1470,581,26,Crop Stress Reducer,Climate-adapted products,12,233.62,2803.44
1471,581,29,Climate Smart Pack,Seeds,4,88.41,353.64
1472,581,15,Citrus Growth Formula,Seeds,1,175.8,175.8
1473,582,29,Climate Smart Pack,Seeds,12,88.41,1060.92
1474,582,2,Organic Compost Mix,Soil treatment,8,42.11,336.88
1475,582,16,Vegetable Root Stimulator,Soil treatment,9,399.05,3591.45
1476,583,19,Salinity Control Product,Soil treatment,9,128.4,1155.6
1477,583,6,Anti-Fungal Treatment,Fertilizers,6,270.94,1625.64
1478,584,3,Tomato Seeds Premium,Irrigation products,3,89.76,269.28
1479,584,17,Cereal Yield Enhancer,Soil treatment,8,197.73,1581.84
1480,585,1,NPK Fertilizer 20-20-20,Fertilizers,7,449.96,3149.72
1481,585,25,Micro Elements Pack,Fertilizers,12,439.08,5268.96
1482,585,21,Aphid Control Solution,Pesticides,3,122.98,368.94
1483,585,17,Cereal Yield Enhancer,Soil treatment,1,197.73,197.73
1484,586,11,Drought Shield Bio,Fungicides,2,99.86,199.72
1485,586,24,Foliar Nutrition Mix,Pesticides,11,101.26,1113.86
1486,587,25,Micro Elements Pack,Fertilizers,5,439.08,2195.4
1487,587,18,Palm Tree Fertilizer,Fungicides,6,215.47,1292.82
1488,587,5,Olive Tree Nutrient Pack,Irrigation products,7,434.59,3042.13
1489,587,20,Greenhouse Pest Control,Fungicides,11,448.57,4934.27
1490,588,2,Organic Compost Mix,Soil treatment,3,42.11,126.33
1491,589,7,Copper Fungicide,Soil treatment,11,109.29,1202.19
1492,589,4,Wheat Seeds Resistant,Seeds,7,222.64,1558.48
1493,589,2,Organic Compost Mix,Soil treatment,11,42.11,463.21
1494,589,19,Salinity Control Product,Soil treatment,8,128.4,1027.2
1495,590,2,Organic Compost Mix,Soil treatment,10,42.11,421.1
1496,590,12,Humidity Control Spray,Fungicides,12,210.12,2521.44
1497,590,8,Drip Irrigation Kit,Irrigation products,2,367.35,734.7
1498,591,15,Citrus Growth Formula,Seeds,11,175.8,1933.8
1499,592,27,Irrigation Filter Pack,Fungicides,1,169.8,169.8
1500,592,12,Humidity Control Spray,Fungicides,10,210.12,2101.2
1501,592,26,Crop Stress Reducer,Climate-adapted products,5,233.62,1168.1
1502,592,23,Seed Germination Booster,Irrigation products,9,440.06,3960.54
1503,593,7,Copper Fungicide,Soil treatment,9,109.29,983.61
1504,594,7,Copper Fungicide,Soil treatment,10,109.29,1092.9
1505,594,17,Cereal Yield Enhancer,Soil treatment,11,197.73,2175.03
1506,594,22,Mildew Protection Spray,Climate-adapted products,3,318.32,954.96
1507,594,8,Drip Irrigation Kit,Irrigation products,9,367.35,3306.15
1508,595,22,Mildew Protection Spray,Climate-adapted products,11,318.32,3501.52
1509,595,15,Citrus Growth Formula,Seeds,7,175.8,1230.6
1510,595,23,Seed Germination Booster,Irrigation products,2,440.06,880.12
1511,596,22,Mildew Protection Spray,Climate-adapted products,10,318.32,3183.2
1512,596,6,Anti-Fungal Treatment,Fertilizers,8,270.94,2167.52
1513,596,18,Palm Tree Fertilizer,Fungicides,6,215.47,1292.82
1514,597,28,Soil Moisture Sensor,Fertilizers,11,195.3,2148.3
1515,597,12,Humidity Control Spray,Fungicides,7,210.12,1470.84
1516,597,14,Nitrogen Booster,Soil treatment,12,186.07,2232.84
1517,598,13,Potassium Booster,Fertilizers,9,143.54,1291.86
1518,598,25,Micro Elements Pack,Fertilizers,12,439.08,5268.96
1519,599,13,Potassium Booster,Fertilizers,5,143.54,717.7
1520,599,1,NPK Fertilizer 20-20-20,Fertilizers,10,449.96,4499.6
1521,599,24,Foliar Nutrition Mix,Pesticides,1,101.26,101.26
1522,599,2,Organic Compost Mix,Soil treatment,9,42.11,378.99
1523,600,7,Copper Fungicide,Soil treatment,6,109.29,655.74
1524,600,28,Soil Moisture Sensor,Fertilizers,1,195.3,195.3
